pid,call,time,duration,bytes,fs
55686,sched_yield,12:50:14.195926,0.000224,0, 
55684,sched_yield,12:50:14.195956,0.000215,0, 
55696,sched_yield,12:50:14.196008,0.000214,0, 
55693,sched_yield,12:50:14.196053,0.000217,0, 
55689,sched_yield,12:50:14.196113,0.000216,0, 
55687,sched_yield,12:50:14.196140,0.000219,0, 
55685,sched_yield,12:50:14.196170,0.000219,0, 
55680,lseek,12:50:14.196210,0.000225,0, 
55695,sched_yield,12:50:14.196243,0.000223,0, 
55694,sched_yield,12:50:14.196260,0.000222,0, 
55692,sched_yield,12:50:14.196290,0.000222,0, 
55691,sched_yield,12:50:14.196305,0.000222,0, 
55690,sched_yield,12:50:14.196320,0.000222,0, 
55688,sched_yield,12:50:14.196350,0.000222,0, 
55686,sched_yield,12:50:14.196380,0.000221,0, 
55684,sched_yield,12:50:14.196409,0.000222,0, 
55683,sched_yield,12:50:14.196190,0.000455,0, 
55696,sched_yield,12:50:14.196459,0.000224,0, 
55693,sched_yield,12:50:14.196503,0.000224,0, 
55689,sched_yield,12:50:14.196562,0.000224,0, 
55687,sched_yield,12:50:14.196591,0.000225,0, 
55685,sched_yield,12:50:14.196621,0.000225,0, 
55682,sched_yield,12:50:14.196424,0.000453,0, 
55680,lseek,12:50:14.196672,0.000223,0, 
55695,sched_yield,12:50:14.196704,0.000223,0, 
55694,sched_yield,12:50:14.196719,0.000224,0, 
55692,sched_yield,12:50:14.196748,0.000225,0, 
55691,sched_yield,12:50:14.196762,0.000224,0, 
55690,sched_yield,12:50:14.196777,0.000225,0, 
55688,sched_yield,12:50:14.196807,0.000225,0, 
55686,sched_yield,12:50:14.196837,0.000225,0, 
55684,sched_yield,12:50:14.196867,0.000227,0, 
55696,sched_yield,12:50:14.196918,0.000231,0, 
55693,sched_yield,12:50:14.196963,0.00023,0, 
55689,sched_yield,12:50:14.197023,0.00023,0, 
55687,sched_yield,12:50:14.197052,0.000231,0, 
55685,sched_yield,12:50:14.197085,0.000228,0, 
55680,<...,12:50:14.197369,0.000223,0, 
55695,sched_yield,12:50:14.197170,0.000225,0, 
55694,sched_yield,12:50:14.197185,0.000225,0, 
55692,sched_yield,12:50:14.197214,0.000225,0, 
55691,sched_yield,12:50:14.197229,0.000225,0, 
55690,sched_yield,12:50:14.197244,0.000225,0, 
55688,sched_yield,12:50:14.197274,0.000225,0, 
55686,sched_yield,12:50:14.197304,0.000225,0, 
55684,sched_yield,12:50:14.197334,0.000225,0, 
55683,sched_yield,12:50:14.197116,0.000456,0, 
55696,sched_yield,12:50:14.197386,0.000225,0, 
55693,sched_yield,12:50:14.197430,0.000224,0, 
55689,sched_yield,12:50:14.197490,0.000223,0, 
55687,sched_yield,12:50:14.197519,0.000223,0, 
55685,sched_yield,12:50:14.197549,0.000222,0, 
55682,sched_yield,12:50:14.197349,0.000452,0, 
55680,<...,12:50:14.197827,0.00022,0, 
55695,sched_yield,12:50:14.197631,0.000223,0, 
55694,sched_yield,12:50:14.197645,0.000226,0, 
55692,sched_yield,12:50:14.197674,0.000226,0, 
55691,sched_yield,12:50:14.197689,0.000226,0, 
55690,sched_yield,12:50:14.197704,0.000227,0, 
55688,sched_yield,12:50:14.197733,0.000227,0, 
55686,sched_yield,12:50:14.197762,0.000226,0, 
55684,sched_yield,12:50:14.197792,0.000226,0, 
55696,sched_yield,12:50:14.197844,0.000225,0, 
55693,sched_yield,12:50:14.197892,0.000222,0, 
55689,sched_yield,12:50:14.197950,0.000221,0, 
55687,sched_yield,12:50:14.197979,0.000222,0, 
55685,sched_yield,12:50:14.198008,0.000222,0, 
55680,<...,12:50:14.198285,0.00022,0, 
55695,sched_yield,12:50:14.198089,0.00022,0, 
55694,sched_yield,12:50:14.198104,0.000219,0, 
55692,sched_yield,12:50:14.198134,0.000219,0, 
55691,sched_yield,12:50:14.198148,0.000218,0, 
55690,sched_yield,12:50:14.198163,0.000219,0, 
55688,sched_yield,12:50:14.198192,0.000219,0, 
55686,sched_yield,12:50:14.198221,0.000219,0, 
55684,sched_yield,12:50:14.198251,0.000219,0, 
55683,sched_yield,12:50:14.198038,0.000447,0, 
55696,sched_yield,12:50:14.198300,0.000222,0, 
55693,sched_yield,12:50:14.198343,0.000223,0, 
55689,sched_yield,12:50:14.198401,0.000223,0, 
55687,sched_yield,12:50:14.198431,0.000222,0, 
55685,sched_yield,12:50:14.198460,0.000224,0, 
55682,sched_yield,12:50:14.198265,0.000449,0, 
55680,close,12:50:14.198511,0.000221,0, 
55695,sched_yield,12:50:14.198543,0.000221,0, 
55694,sched_yield,12:50:14.198558,0.000222,0, 
55692,sched_yield,12:50:14.198587,0.000222,0, 
55691,sched_yield,12:50:14.198600,0.000224,0, 
55690,sched_yield,12:50:14.198615,0.000224,0, 
55688,sched_yield,12:50:14.198644,0.000224,0, 
55686,sched_yield,12:50:14.198676,0.000223,0, 
55684,sched_yield,12:50:14.198705,0.000223,0, 
55696,sched_yield,12:50:14.198755,0.000225,0, 
55689,sched_yield,12:50:14.198859,0.00021,0, 
55687,sched_yield,12:50:14.198889,0.000208,0, 
55685,sched_yield,12:50:14.198919,0.000208,0, 
55680,<...,12:50:14.199181,0.000205,0, 
55695,sched_yield,12:50:14.199001,0.000206,0, 
55694,sched_yield,12:50:14.199015,0.000207,0, 
55693,sched_yield,12:50:14.198799,0.000437,0, 
55692,sched_yield,12:50:14.199030,0.000221,0, 
55691,sched_yield,12:50:14.199044,0.000222,0, 
55690,sched_yield,12:50:14.199059,0.000222,0, 
55688,sched_yield,12:50:14.199088,0.000222,0, 
55686,sched_yield,12:50:14.199117,0.000222,0, 
55684,sched_yield,12:50:14.199147,0.000222,0, 
55683,sched_yield,12:50:14.198949,0.000435,0, 
55696,sched_yield,12:50:14.199198,0.000222,0, 
55689,sched_yield,12:50:14.199301,0.000225,0, 
55687,sched_yield,12:50:14.199330,0.000225,0, 
55685,sched_yield,12:50:14.199360,0.000225,0, 
55682,sched_yield,12:50:14.199161,0.000453,0, 
55680,<...,12:50:14.199640,0.000224,0, 
55695,sched_yield,12:50:14.199440,0.000226,0, 
55694,sched_yield,12:50:14.199454,0.000222,0, 
55693,sched_yield,12:50:14.199473,0.000222,0, 
55692,sched_yield,12:50:14.199488,0.000223,0, 
55691,sched_yield,12:50:14.199502,0.000223,0, 
55690,sched_yield,12:50:14.199516,0.000223,0, 
55688,sched_yield,12:50:14.199546,0.000223,0, 
55686,sched_yield,12:50:14.199576,0.000222,0, 
55684,sched_yield,12:50:14.199605,0.000222,0, 
55696,sched_yield,12:50:14.199657,0.000222,0, 
55689,sched_yield,12:50:14.199760,0.000227,0, 
55687,sched_yield,12:50:14.199789,0.000225,0, 
55685,sched_yield,12:50:14.199818,0.000226,0, 
55680,<...,12:50:14.200099,0.000224,0, 
55695,sched_yield,12:50:14.199899,0.000218,0, 
55694,sched_yield,12:50:14.199914,0.000218,0, 
55693,sched_yield,12:50:14.199932,0.000214,0, 
55692,sched_yield,12:50:14.199948,0.000215,0, 
55691,sched_yield,12:50:14.199962,0.000212,0, 
55690,sched_yield,12:50:14.199978,0.000213,0, 
55688,sched_yield,12:50:14.200005,0.000201,0, 
55686,sched_yield,12:50:14.200035,0.000201,0, 
55683,sched_yield,12:50:14.199848,0.00042,0, 
55696,sched_yield,12:50:14.200116,0.000189,0, 
55687,sched_yield,12:50:14.200226,0.000214,0, 
55685,sched_yield,12:50:14.200256,0.000211,0, 
55684,sched_yield,12:50:14.200066,0.00042,0, 
55682,sched_yield,12:50:14.200080,0.00042,0, 
55680,<...,12:50:14.200526,0.000225,0, 
55695,sched_yield,12:50:14.200326,0.000226,0, 
55694,sched_yield,12:50:14.200341,0.000225,0, 
55693,sched_yield,12:50:14.200355,0.000225,0, 
55692,sched_yield,12:50:14.200370,0.000226,0, 
55691,sched_yield,12:50:14.200385,0.000226,0, 
55690,sched_yield,12:50:14.200400,0.000225,0, 
55689,sched_yield,12:50:14.200415,0.000225,0, 
55688,sched_yield,12:50:14.200431,0.000225,0, 
55686,sched_yield,12:50:14.200461,0.000224,0, 
55696,sched_yield,12:50:14.200542,0.000225,0, 
55687,sched_yield,12:50:14.200676,0.000228,0, 
55685,sched_yield,12:50:14.200705,0.000228,0, 
55684,sched_yield,12:50:14.200720,0.000228,0, 
55680,openat,12:50:14.200755,0.000225,0, 
55695,sched_yield,12:50:14.200788,0.000227,0, 
55694,sched_yield,12:50:14.200803,0.000228,0, 
55693,sched_yield,12:50:14.200818,0.00023,0, 
55692,sched_yield,12:50:14.200833,0.00023,0, 
55691,sched_yield,12:50:14.200847,0.000231,0, 
55690,sched_yield,12:50:14.200864,0.000229,0, 
55689,sched_yield,12:50:14.200879,0.00023,0, 
55688,sched_yield,12:50:14.200894,0.00023,0, 
55686,sched_yield,12:50:14.200924,0.000229,0, 
55683,sched_yield,12:50:14.200735,0.000462,0, 
55696,sched_yield,12:50:14.201007,0.000237,0, 
55687,sched_yield,12:50:14.201144,0.000238,0, 
55685,sched_yield,12:50:14.201173,0.000292,0, 
55684,sched_yield,12:50:14.201188,0.000295,0, 
55682,sched_yield,12:50:14.200969,0.000546,0, 
55680,<...,12:50:14.201539,0.000299,0, 
55695,sched_yield,12:50:14.201263,0.000307,0, 
55694,sched_yield,12:50:14.201278,0.000313,0, 
55693,sched_yield,12:50:14.201291,0.000315,0, 
55692,sched_yield,12:50:14.201306,0.000315,0, 
55691,sched_yield,12:50:14.201321,0.000314,0, 
55690,sched_yield,12:50:14.201335,0.000316,0, 
55689,sched_yield,12:50:14.201350,0.000315,0, 
55688,sched_yield,12:50:14.201368,0.000304,0, 
55686,sched_yield,12:50:14.201429,0.00024,0, 
55683,sched_yield,12:50:14.201505,0.000213,0, 
55696,sched_yield,12:50:14.201559,0.000197,0, 
55680,<...,12:50:14.201957,0.000204,0, 
55695,sched_yield,12:50:14.201778,0.000216,0, 
55694,sched_yield,12:50:14.201794,0.000208,0, 
55693,sched_yield,12:50:14.201809,0.000206,0, 
55692,sched_yield,12:50:14.201825,0.000206,0, 
55691,sched_yield,12:50:14.201839,0.000208,0, 
55690,sched_yield,12:50:14.201855,0.000214,0, 
55689,sched_yield,12:50:14.201870,0.000216,0, 
55685,sched_yield,12:50:14.201707,0.000433,0, 
55696,sched_yield,12:50:14.201981,0.000218,0, 
55688,sched_yield,12:50:14.202114,0.000193,0, 
55687,sched_yield,12:50:14.201890,0.000434,0, 
55684,sched_yield,12:50:14.201906,0.000451,0, 
55682,sched_yield,12:50:14.201922,0.000445,0, 
55680,mmap,12:50:14.202185,0.000206,0, 
55695,sched_yield,12:50:14.202224,0.000211,0, 
55694,sched_yield,12:50:14.202241,0.000203,0, 
55693,sched_yield,12:50:14.202257,0.000204,0, 
55692,sched_yield,12:50:14.202273,0.000204,0, 
55691,sched_yield,12:50:14.202290,0.000203,0, 
55686,sched_yield,12:50:14.202130,0.000413,0, 
55683,sched_yield,12:50:14.202163,0.000419,0, 
55696,sched_yield,12:50:14.202424,0.000189,0, 
55690,sched_yield,12:50:14.202517,0.000198,0, 
55689,sched_yield,12:50:14.202298,0.000437,0, 
55688,sched_yield,12:50:14.202532,0.000217,0, 
55684,sched_yield,12:50:14.202569,0.000214,0, 
55695,sched_yield,12:50:14.202646,0.000206,0, 
55694,sched_yield,12:50:14.202667,0.0002,0, 
55692,sched_yield,12:50:14.202687,0.000212,0, 
55691,sched_yield,12:50:14.202704,0.000211,0, 
55685,sched_yield,12:50:14.202347,0.000632,0, 
55680,mmap,12:50:14.202812,0.000209,0, 
55696,sched_yield,12:50:14.202842,0.000214,0, 
55693,sched_yield,12:50:14.202890,0.000214,0, 
55689,sched_yield,12:50:14.202938,0.000228,0, 
55688,sched_yield,12:50:14.202953,0.000228,0, 
55687,sched_yield,12:50:14.202772,0.000421,0, 
55686,sched_yield,12:50:14.202969,0.000244,0, 
55683,sched_yield,12:50:14.203000,0.000254,0, 
55682,sched_yield,12:50:14.203016,0.000257,0, 
55695,sched_yield,12:50:14.203080,0.000252,0, 
55694,sched_yield,12:50:14.203096,0.000253,0, 
55692,sched_yield,12:50:14.203126,0.000255,0, 
55691,sched_yield,12:50:14.203141,0.000256,0, 
55690,sched_yield,12:50:14.203156,0.000257,0, 
55684,sched_yield,12:50:14.203240,0.000265,0, 
55680,mmap,12:50:14.203301,0.000221,0, 
55696,sched_yield,12:50:14.203322,0.00022,0, 
55693,sched_yield,12:50:14.203370,0.000218,0, 
55689,sched_yield,12:50:14.203435,0.000213,0, 
55688,sched_yield,12:50:14.203451,0.000213,0, 
55687,sched_yield,12:50:14.203467,0.000212,0, 
55686,sched_yield,12:50:14.203482,0.000217,0, 
55695,sched_yield,12:50:14.203564,0.000218,0, 
55694,sched_yield,12:50:14.203579,0.000219,0, 
55692,sched_yield,12:50:14.203609,0.000218,0, 
55691,sched_yield,12:50:14.203624,0.000218,0, 
55690,sched_yield,12:50:14.203639,0.000219,0, 
55685,sched_yield,12:50:14.203497,0.00042,0, 
55683,sched_yield,12:50:14.203720,0.00023,0, 
55680,mmap,12:50:14.203754,0.000213,0, 
55696,sched_yield,12:50:14.203773,0.000213,0, 
55693,sched_yield,12:50:14.203819,0.000215,0, 
55689,sched_yield,12:50:14.203879,0.000216,0, 
55686,sched_yield,12:50:14.203909,0.000216,0, 
55684,sched_yield,12:50:14.203940,0.000216,0, 
55682,sched_yield,12:50:14.203734,0.000437,0, 
55695,sched_yield,12:50:14.204007,0.000217,0, 
55694,sched_yield,12:50:14.204023,0.000217,0, 
55692,sched_yield,12:50:14.204055,0.000215,0, 
55691,sched_yield,12:50:14.204070,0.000216,0, 
55690,sched_yield,12:50:14.204085,0.000216,0, 
55688,sched_yield,12:50:14.204116,0.000216,0, 
55687,sched_yield,12:50:14.203894,0.000453,0, 
55680,close,12:50:14.204198,0.000211,0, 
55696,sched_yield,12:50:14.204215,0.000212,0, 
55693,sched_yield,12:50:14.204262,0.000216,0, 
55689,sched_yield,12:50:14.204322,0.00023,0, 
55686,sched_yield,12:50:14.204367,0.00023,0, 
55685,sched_yield,12:50:14.204147,0.000466,0, 
55684,sched_yield,12:50:14.204382,0.000245,0, 
55695,sched_yield,12:50:14.204448,0.000246,0, 
55694,sched_yield,12:50:14.204466,0.000244,0, 
55692,sched_yield,12:50:14.204503,0.000235,0, 
55691,sched_yield,12:50:14.204524,0.000233,0, 
55690,sched_yield,12:50:14.204541,0.000233,0, 
55688,sched_yield,12:50:14.204572,0.000232,0, 
55687,sched_yield,12:50:14.204587,0.000232,0, 
55683,sched_yield,12:50:14.204397,0.000482,0, 
55680,mprotect,12:50:14.204669,0.000229,0, 
55696,sched_yield,12:50:14.204686,0.00023,0, 
55693,sched_yield,12:50:14.204733,0.000227,0, 
55689,sched_yield,12:50:14.204795,0.000226,0, 
55686,sched_yield,12:50:14.204839,0.00021,0, 
55684,sched_yield,12:50:14.204869,0.000195,0, 
55682,sched_yield,12:50:14.204648,0.000432,0, 
55695,sched_yield,12:50:14.204936,0.000173,0, 
55694,sched_yield,12:50:14.204951,0.000174,0, 
55692,sched_yield,12:50:14.204981,0.000182,0, 
55691,sched_yield,12:50:14.204996,0.000182,0, 
55688,sched_yield,12:50:14.205033,0.000179,0, 
55685,sched_yield,12:50:14.204854,0.00039,0, 
55696,sched_yield,12:50:14.205108,0.000206,0, 
55693,sched_yield,12:50:14.205147,0.000182,0, 
55690,sched_yield,12:50:14.205011,0.000367,0, 
55689,sched_yield,12:50:14.205200,0.000194,0, 
55687,sched_yield,12:50:14.205038,0.00039,0, 
55686,sched_yield,12:50:14.205232,0.00021,0, 
55680,<...,12:50:14.205544,0.000235,0, 
55695,sched_yield,12:50:14.205463,0.000112,0, 
55694,sched_yield,12:50:14.205478,0.000112,0, 
55692,sched_yield,12:50:14.205350,0.000271,0, 
55691,sched_yield,12:50:14.205366,0.000269,0, 
55688,sched_yield,12:50:14.205416,0.000267,0, 
55685,sched_yield,12:50:14.205493,0.000235,0, 
55684,sched_yield,12:50:14.205509,0.000234,0, 
55683,sched_yield,12:50:14.205267,0.000491,0, 
55696,sched_yield,12:50:14.205565,0.000231,0, 
55693,sched_yield,12:50:14.205612,0.00023,0, 
55690,sched_yield,12:50:14.205659,0.000227,0, 
55689,sched_yield,12:50:14.205674,0.000228,0, 
55687,sched_yield,12:50:14.205704,0.000227,0, 
55686,sched_yield,12:50:14.205719,0.000228,0, 
55682,sched_yield,12:50:14.205524,0.000469,0, 
55680,<...,12:50:14.206019,0.000227,0, 
55695,sched_yield,12:50:14.205818,0.000227,0, 
55694,sched_yield,12:50:14.205833,0.000228,0, 
55692,sched_yield,12:50:14.205862,0.000229,0, 
55691,sched_yield,12:50:14.205877,0.00023,0, 
55688,sched_yield,12:50:14.205922,0.000231,0, 
55685,sched_yield,12:50:14.205968,0.000234,0, 
55684,sched_yield,12:50:14.205983,0.000234,0, 
55696,sched_yield,12:50:14.206036,0.000235,0, 
55693,sched_yield,12:50:14.206082,0.000236,0, 
55690,sched_yield,12:50:14.206128,0.000235,0, 
55689,sched_yield,12:50:14.206143,0.000235,0, 
55687,sched_yield,12:50:14.206174,0.000235,0, 
55686,sched_yield,12:50:14.206190,0.000249,0, 
55680,<...,12:50:14.206516,0.000249,0, 
55695,sched_yield,12:50:14.206292,0.00025,0, 
55694,sched_yield,12:50:14.206307,0.000251,0, 
55692,sched_yield,12:50:14.206338,0.000251,0, 
55691,sched_yield,12:50:14.206353,0.000251,0, 
55688,sched_yield,12:50:14.206400,0.00025,0, 
55685,sched_yield,12:50:14.206464,0.000231,0, 
55684,sched_yield,12:50:14.206479,0.000232,0, 
55683,sched_yield,12:50:14.206239,0.000487,0, 
55696,sched_yield,12:50:14.206533,0.000233,0, 
55693,sched_yield,12:50:14.206579,0.000232,0, 
55690,sched_yield,12:50:14.206626,0.000233,0, 
55689,sched_yield,12:50:14.206640,0.000234,0, 
55687,sched_yield,12:50:14.206671,0.000235,0, 
55686,sched_yield,12:50:14.206685,0.000239,0, 
55682,sched_yield,12:50:14.206495,0.000484,0, 
55680,openat,12:50:14.206752,0.000244,0, 
55695,sched_yield,12:50:14.206787,0.000256,0, 
55694,sched_yield,12:50:14.206802,0.000255,0, 
55692,sched_yield,12:50:14.206833,0.000264,0, 
55691,sched_yield,12:50:14.206850,0.000263,0, 
55688,sched_yield,12:50:14.206898,0.00026,0, 
55685,sched_yield,12:50:14.206953,0.00025,0, 
55684,sched_yield,12:50:14.206969,0.000249,0, 
55696,sched_yield,12:50:14.207027,0.000236,0, 
55693,sched_yield,12:50:14.207089,0.000226,0, 
55690,sched_yield,12:50:14.207134,0.000227,0, 
55689,sched_yield,12:50:14.207149,0.000228,0, 
55686,sched_yield,12:50:14.207193,0.000215,0, 
55680,<...,12:50:14.207468,0.000202,0, 
55695,sched_yield,12:50:14.207291,0.000206,0, 
55694,sched_yield,12:50:14.207306,0.00021,0, 
55692,sched_yield,12:50:14.207337,0.000212,0, 
55691,sched_yield,12:50:14.207351,0.000213,0, 
55687,sched_yield,12:50:14.207178,0.000437,0, 
55685,sched_yield,12:50:14.207429,0.000216,0, 
55683,sched_yield,12:50:14.207238,0.000436,0, 
55696,sched_yield,12:50:14.207487,0.000229,0, 
55693,sched_yield,12:50:14.207537,0.000228,0, 
55690,sched_yield,12:50:14.207586,0.000227,0, 
55689,sched_yield,12:50:14.207606,0.000223,0, 
55688,sched_yield,12:50:14.207398,0.000449,0, 
55686,sched_yield,12:50:14.207636,0.000228,0, 
55682,sched_yield,12:50:14.207444,0.000456,0, 
55680,<...,12:50:14.207927,0.000215,0, 
55695,sched_yield,12:50:14.207737,0.000221,0, 
55694,sched_yield,12:50:14.207752,0.000222,0, 
55691,sched_yield,12:50:14.207803,0.000202,0, 
55685,sched_yield,12:50:14.207888,0.000203,0, 
55684,sched_yield,12:50:14.207666,0.000443,0, 
55696,sched_yield,12:50:14.207948,0.000214,0, 
55693,sched_yield,12:50:14.207995,0.000214,0, 
55692,sched_yield,12:50:14.207787,0.000438,0, 
55690,sched_yield,12:50:14.208032,0.000224,0, 
55689,sched_yield,12:50:14.208048,0.000224,0, 
55688,sched_yield,12:50:14.208055,0.000239,0, 
55680,lseek,12:50:14.208149,0.000193,0, 
55695,sched_yield,12:50:14.208183,0.000197,0, 
55694,sched_yield,12:50:14.208198,0.000195,0, 
55691,sched_yield,12:50:14.208247,0.000194,0, 
55687,sched_yield,12:50:14.208069,0.000435,0, 
55686,sched_yield,12:50:14.208083,0.000436,0, 
55683,sched_yield,12:50:14.208130,0.000426,0, 
55696,sched_yield,12:50:14.208367,0.000228,0, 
55693,sched_yield,12:50:14.208416,0.000224,0, 
55692,sched_yield,12:50:14.208432,0.000224,0, 
55690,sched_yield,12:50:14.208462,0.000224,0, 
55689,sched_yield,12:50:14.208477,0.000224,0, 
55688,sched_yield,12:50:14.208494,0.000226,0, 
55685,sched_yield,12:50:14.208312,0.000457,0, 
55682,sched_yield,12:50:14.208330,0.000455,0, 
55680,lseek,12:50:14.208583,0.000223,0, 
55695,sched_yield,12:50:14.208616,0.000226,0, 
55694,sched_yield,12:50:14.208631,0.000227,0, 
55691,sched_yield,12:50:14.208676,0.000229,0, 
55687,sched_yield,12:50:14.208744,0.000222,0, 
55686,sched_yield,12:50:14.208760,0.000222,0, 
55684,sched_yield,12:50:14.208546,0.000466,0, 
55696,sched_yield,12:50:14.208829,0.00024,0, 
55693,sched_yield,12:50:14.208881,0.000239,0, 
55692,sched_yield,12:50:14.208896,0.00024,0, 
55690,sched_yield,12:50:14.208927,0.00024,0, 
55689,sched_yield,12:50:14.208941,0.000243,0, 
55688,sched_yield,12:50:14.208956,0.000235,0, 
55680,<...,12:50:14.209295,0.00023,0, 
55695,sched_yield,12:50:14.209092,0.000233,0, 
55694,sched_yield,12:50:14.209109,0.000235,0, 
55691,sched_yield,12:50:14.209157,0.000234,0, 
55687,sched_yield,12:50:14.209211,0.000241,0, 
55686,sched_yield,12:50:14.209231,0.000237,0, 
55685,sched_yield,12:50:14.209003,0.00048,0, 
55683,sched_yield,12:50:14.209034,0.000468,0, 
55682,sched_yield,12:50:14.209248,0.000267,0, 
55696,sched_yield,12:50:14.209315,0.000242,0, 
55693,sched_yield,12:50:14.209365,0.000238,0, 
55692,sched_yield,12:50:14.209382,0.000238,0, 
55690,sched_yield,12:50:14.209412,0.000238,0, 
55689,sched_yield,12:50:14.209428,0.000254,0, 
55688,sched_yield,12:50:14.209443,0.000254,0, 
55684,sched_yield,12:50:14.209270,0.000487,0, 
55680,<...,12:50:14.209801,0.000249,0, 
55695,sched_yield,12:50:14.209580,0.000255,0, 
55694,sched_yield,12:50:14.209594,0.000257,0, 
55691,sched_yield,12:50:14.209641,0.000256,0, 
55687,sched_yield,12:50:14.209718,0.000256,0, 
55686,sched_yield,12:50:14.209733,0.000261,0, 
55685,sched_yield,12:50:14.209749,0.000261,0, 
55696,sched_yield,12:50:14.209825,0.000255,0, 
55693,sched_yield,12:50:14.209872,0.000254,0, 
55692,sched_yield,12:50:14.209888,0.000255,0, 
55690,sched_yield,12:50:14.209919,0.000256,0, 
55689,sched_yield,12:50:14.209949,0.000241,0, 
55688,sched_yield,12:50:14.209964,0.000244,0, 
55684,sched_yield,12:50:14.210031,0.00024,0, 
55683,sched_yield,12:50:14.209781,0.000506,0, 
55680,<...,12:50:14.210314,0.000238,0, 
55695,sched_yield,12:50:14.210102,0.00024,0, 
55694,sched_yield,12:50:14.210117,0.00024,0, 
55691,sched_yield,12:50:14.210164,0.000238,0, 
55687,sched_yield,12:50:14.210230,0.000236,0, 
55686,sched_yield,12:50:14.210245,0.000236,0, 
55685,sched_yield,12:50:14.210261,0.000234,0, 
55682,sched_yield,12:50:14.210046,0.000479,0, 
55696,sched_yield,12:50:14.210333,0.000231,0, 
55693,sched_yield,12:50:14.210378,0.000233,0, 
55692,sched_yield,12:50:14.210393,0.000234,0, 
55690,sched_yield,12:50:14.210424,0.000235,0, 
55689,sched_yield,12:50:14.210439,0.000236,0, 
55688,sched_yield,12:50:14.210454,0.000234,0, 
55684,sched_yield,12:50:14.210516,0.000239,0, 
55680,close,12:50:14.210552,0.000237,0, 
55695,sched_yield,12:50:14.210584,0.000236,0, 
55694,sched_yield,12:50:14.210601,0.000236,0, 
55691,sched_yield,12:50:14.210649,0.000234,0, 
55687,sched_yield,12:50:14.210712,0.000231,0, 
55686,sched_yield,12:50:14.210728,0.000232,0, 
55685,sched_yield,12:50:14.210743,0.000231,0, 
55696,sched_yield,12:50:14.210813,0.000216,0, 
55693,sched_yield,12:50:14.210858,0.000208,0, 
55692,sched_yield,12:50:14.210873,0.000209,0, 
55690,sched_yield,12:50:14.210904,0.000214,0, 
55689,sched_yield,12:50:14.210919,0.000218,0, 
55688,sched_yield,12:50:14.210934,0.000218,0, 
55683,sched_yield,12:50:14.210776,0.000439,0, 
55695,sched_yield,12:50:14.211042,0.000212,0, 
55694,sched_yield,12:50:14.211057,0.000213,0, 
55691,sched_yield,12:50:14.211108,0.000211,0, 
55687,sched_yield,12:50:14.211173,0.000209,0, 
55686,sched_yield,12:50:14.211190,0.000209,0, 
55685,sched_yield,12:50:14.211205,0.000209,0, 
55684,sched_yield,12:50:14.210998,0.000432,0, 
55682,sched_yield,12:50:14.211014,0.000433,0, 
55696,sched_yield,12:50:14.211243,0.000224,0, 
55693,sched_yield,12:50:14.211291,0.000222,0, 
55692,sched_yield,12:50:14.211307,0.000221,0, 
55690,sched_yield,12:50:14.211341,0.00022,0, 
55689,sched_yield,12:50:14.211357,0.000221,0, 
55688,sched_yield,12:50:14.211372,0.000222,0, 
55695,sched_yield,12:50:14.211489,0.000222,0, 
55694,sched_yield,12:50:14.211503,0.000224,0, 
55691,sched_yield,12:50:14.211552,0.000221,0, 
55687,sched_yield,12:50:14.211615,0.000224,0, 
55686,sched_yield,12:50:14.211631,0.000226,0, 
55685,sched_yield,12:50:14.211647,0.000226,0, 
55680,mmap,12:50:14.211683,0.000239,0, 
55696,sched_yield,12:50:14.211701,0.000239,0, 
55693,sched_yield,12:50:14.211747,0.000239,0, 
55692,sched_yield,12:50:14.211763,0.000239,0, 
55690,sched_yield,12:50:14.211794,0.00024,0, 
55689,sched_yield,12:50:14.211810,0.00024,0, 
55688,sched_yield,12:50:14.211827,0.000238,0, 
55684,sched_yield,12:50:14.211894,0.000235,0, 
55683,sched_yield,12:50:14.211662,0.000482,0, 
55695,sched_yield,12:50:14.211962,0.000242,0, 
55694,sched_yield,12:50:14.211977,0.000244,0, 
55691,sched_yield,12:50:14.212024,0.000244,0, 
55687,sched_yield,12:50:14.212087,0.000241,0, 
55686,sched_yield,12:50:14.212103,0.000242,0, 
55685,sched_yield,12:50:14.212118,0.000243,0, 
55682,sched_yield,12:50:14.211909,0.000467,0, 
55680,<...,12:50:14.212403,0.000219,0, 
55696,sched_yield,12:50:14.212194,0.000221,0, 
55693,sched_yield,12:50:14.212242,0.00022,0, 
55692,sched_yield,12:50:14.212258,0.00022,0, 
55690,sched_yield,12:50:14.212289,0.00022,0, 
55689,sched_yield,12:50:14.212304,0.00022,0, 
55688,sched_yield,12:50:14.212320,0.000221,0, 
55695,sched_yield,12:50:14.212437,0.000233,0, 
55694,sched_yield,12:50:14.212452,0.000235,0, 
55691,sched_yield,12:50:14.212499,0.000234,0, 
55687,sched_yield,12:50:14.212562,0.000234,0, 
55686,sched_yield,12:50:14.212577,0.000234,0, 
55685,sched_yield,12:50:14.212593,0.000234,0, 
55684,sched_yield,12:50:14.212608,0.000235,0, 
55680,<...,12:50:14.212886,0.000234,0, 
55696,sched_yield,12:50:14.212661,0.000236,0, 
55693,sched_yield,12:50:14.212708,0.000235,0, 
55692,sched_yield,12:50:14.212724,0.000236,0, 
55690,sched_yield,12:50:14.212755,0.000237,0, 
